"","task","trialsLeft","practice","trialNum","word1","patch","colorRT","colorResponse","isicolorRT","congruent","colorAccurate","word2","sameResponse","sameRT","isisameRT","same","sameAccurate","word","ink","subid"
"1474","classic",27,FALSE,21,NA,NA,276,"red",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",11
"1475","classic",26,FALSE,22,NA,NA,427,"yellow",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",11
"1476","classic",25,FALSE,23,NA,NA,329,"red",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",11
"1477","classic",24,FALSE,24,NA,NA,473,"blue",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","yellow",11
"1478","classic",23,FALSE,25,NA,NA,0,"green",107,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",11
"1479","classic",22,FALSE,26,NA,NA,481,"red",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",11
"1480","classic",21,FALSE,27,NA,NA,0,"red",65,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",11
"1481","classic",20,FALSE,28,NA,NA,422,"red",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","yellow",11
"1482","classic",19,FALSE,29,NA,NA,469,"yellow",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","green",11
"1483","classic",18,FALSE,30,NA,NA,0,"green",62,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",11
"1484","classic",17,FALSE,31,NA,NA,0,"red",204,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","red",11
"1485","classic",16,FALSE,32,NA,NA,491,"green",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","red",11
"1486","classic",15,FALSE,33,NA,NA,0,"yellow",43,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",11
"1487","classic",14,FALSE,34,NA,NA,0,"green",80,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","blue",11
"1488","classic",13,FALSE,35,NA,NA,0,"red",111,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","yellow",11
"1489","classic",12,FALSE,36,NA,NA,0,"red",54,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",11
"1490","classic",11,FALSE,37,NA,NA,0,"green",37,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",11
"1491","classic",10,FALSE,38,NA,NA,0,"blue",28,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","red",11
"1492","classic",9,FALSE,39,NA,NA,0,"red",73,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","blue",11
"1493","classic",8,FALSE,40,NA,NA,376,"blue",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",11
"1494","classic",7,FALSE,41,NA,NA,349,"red",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"blue","blue",11
"1495","classic",6,FALSE,42,NA,NA,373,"blue",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"blue","blue",11
"1496","classic",5,FALSE,43,NA,NA,387,"blue",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"blue","blue",11
"1497","classic",4,FALSE,44,NA,NA,0,"red",37,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","blue",11
"1498","classic",3,FALSE,45,NA,NA,363,"yellow",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"yellow","yellow",11
"1499","classic",2,FALSE,46,NA,NA,402,"yellow",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","green",11
"1500","classic",1,FALSE,47,NA,NA,401,"yellow",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"yellow","yellow",11
"1501","wm",12,TRUE,0,"green","red",0,"NA",0,FALSE,FALSE,"green",NA,457,0,TRUE,NA,NA,NA,11
"1502","wm",11,TRUE,1,"red","blue",0,"NA",0,FALSE,FALSE,"blue",NA,476,0,FALSE,NA,NA,NA,11
"1503","wm",10,TRUE,2,"yellow","blue",0,"NA",0,FALSE,FALSE,"green",NA,459,0,FALSE,NA,NA,NA,11
"1504","wm",9,TRUE,3,"red","red",321,"red",0,TRUE,TRUE,"red",NA,494,0,TRUE,NA,NA,NA,11
"1505","wm",8,TRUE,4,"yellow","red",0,"NA",0,FALSE,FALSE,"yellow",NA,483,0,TRUE,NA,NA,NA,11
"1506","wm",7,TRUE,5,"blue","red",0,"NA",0,FALSE,FALSE,"blue",NA,552,0,TRUE,NA,NA,NA,11
"1507","wm",6,TRUE,6,"red","blue",376,"yellow",0,FALSE,FALSE,"blue",NA,396,0,FALSE,NA,NA,NA,11
"1508","wm",5,TRUE,7,"blue","yellow",0,"NA",0,FALSE,FALSE,"yellow",NA,698,0,FALSE,NA,NA,NA,11
"1509","wm",4,TRUE,8,"blue","green",307,"yellow",0,FALSE,FALSE,"red",NA,855,0,FALSE,NA,NA,NA,11
"1510","wm",3,TRUE,9,"yellow","blue",0,"red",966,FALSE,FALSE,"blue",NA,0,726,FALSE,FALSE,NA,NA,11
"1511","wm",2,TRUE,10,"green","green",0,"NA",0,TRUE,FALSE,"red",NA,479,0,FALSE,NA,NA,NA,11
"1512","wm",1,TRUE,11,"green","yellow",280,"green",0,FALSE,FALSE,"yellow",NA,76,0,FALSE,NA,NA,NA,11
"1513","wm",72,FALSE,0,"red","red",0,"blue",286,TRUE,FALSE,"green",NA,811,0,FALSE,NA,NA,NA,11
"1514","wm",71,FALSE,1,"yellow","blue",390,"red",0,FALSE,FALSE,"blue",NA,533,0,FALSE,NA,NA,NA,11
"1515","wm",70,FALSE,2,"green","blue",418,"yellow",0,FALSE,FALSE,"green",NA,777,0,TRUE,NA,NA,NA,11
"1516","wm",69,FALSE,3,"red","red",350,"red",0,TRUE,TRUE,"red",NA,565,0,TRUE,NA,NA,NA,11
"1517","wm",68,FALSE,4,"yellow","red",480,"red",0,FALSE,TRUE,"yellow",NA,830,0,TRUE,NA,NA,NA,11
"1518","wm",67,FALSE,5,"red","red",0,"red",84,TRUE,FALSE,"blue",NA,1297,0,FALSE,NA,NA,NA,11
"1519","wm",66,FALSE,6,"blue","blue",0,"red",119,TRUE,FALSE,"blue",NA,613,0,TRUE,NA,NA,NA,11
"1520","wm",65,FALSE,7,"yellow","yellow",499,"red",0,TRUE,FALSE,"yellow",NA,731,0,TRUE,NA,NA,NA,11
"1521","wm",64,FALSE,8,"red","green",369,"yellow",0,FALSE,FALSE,"red",NA,848,0,TRUE,NA,NA,NA,11
"1522","wm",63,FALSE,9,"blue","blue",404,"blue",0,TRUE,TRUE,"blue",NA,1275,0,TRUE,NA,NA,NA,11
"1523","wm",62,FALSE,10,"green","green",327,"green",0,TRUE,TRUE,"red",NA,1494,0,FALSE,NA,NA,NA,11
"1524","wm",61,FALSE,11,"yellow","yellow",314,"yellow",0,TRUE,TRUE,"yellow",NA,641,0,TRUE,NA,NA,NA,11
"1525","wm",60,FALSE,12,"red","blue",291,"red",0,FALSE,FALSE,"red",NA,1106,0,TRUE,NA,NA,NA,11
"1526","wm",59,FALSE,13,"blue","green",455,"green",0,FALSE,TRUE,"green",NA,694,0,FALSE,NA,NA,NA,11
"1527","wm",58,FALSE,14,"green","green",338,"yellow",0,TRUE,FALSE,"green",NA,593,0,TRUE,NA,NA,NA,11
"1528","wm",57,FALSE,15,"red","yellow",444,"green",0,FALSE,FALSE,"yellow",NA,923,0,FALSE,NA,NA,NA,11
"1529","wm",56,FALSE,16,"green","green",447,"green",0,TRUE,TRUE,"blue",NA,1024,0,FALSE,NA,NA,NA,11
"1530","wm",55,FALSE,17,"yellow","yellow",411,"yellow",0,TRUE,TRUE,"yellow",NA,522,0,TRUE,NA,NA,NA,11
"1531","wm",54,FALSE,18,"green","red",0,"red",1,FALSE,FALSE,"green",NA,621,0,TRUE,NA,NA,NA,11
"1532","wm",53,FALSE,19,"yellow","red",337,"blue",0,FALSE,FALSE,"yellow",NA,722,0,TRUE,NA,NA,NA,11
"1533","wm",52,FALSE,20,"red","green",374,"blue",0,FALSE,FALSE,"red",NA,894,0,TRUE,NA,NA,NA,11
"1534","wm",51,FALSE,21,"green","blue",393,"green",0,FALSE,FALSE,"green",NA,1463,0,TRUE,NA,NA,NA,11
"1535","wm",50,FALSE,22,"blue","blue",378,"red",0,TRUE,FALSE,"blue",NA,794,0,TRUE,NA,NA,NA,11
"1536","wm",49,FALSE,23,"red","blue",430,"red",0,FALSE,FALSE,"red",NA,964,0,TRUE,NA,NA,NA,11
"1537","wm",48,FALSE,24,"blue","red",431,"red",0,FALSE,TRUE,"blue",NA,1023,0,TRUE,NA,NA,NA,11
"1538","wm",47,FALSE,25,"red","green",0,"yellow",59,FALSE,FALSE,"red",NA,848,0,TRUE,NA,NA,NA,11
"1539","wm",46,FALSE,26,"green","green",380,"green",0,TRUE,TRUE,"blue",NA,1516,0,FALSE,NA,NA,NA,11
"1540","wm",45,FALSE,27,"yellow","yellow",287,"yellow",0,TRUE,TRUE,"red",NA,711,0,FALSE,NA,NA,NA,11
"1541","wm",44,FALSE,28,"yellow","yellow",394,"yellow",0,TRUE,TRUE,"yellow",NA,659,0,TRUE,NA,NA,NA,11
"1542","wm",43,FALSE,29,"yellow","yellow",440,"yellow",0,TRUE,TRUE,"yellow",NA,615,0,TRUE,NA,NA,NA,11
"1543","wm",42,FALSE,30,"red","red",356,"red",0,TRUE,TRUE,"red",NA,532,0,TRUE,NA,NA,NA,11
"1544","wm",41,FALSE,31,"blue","blue",343,"blue",0,TRUE,TRUE,"red",NA,679,0,FALSE,NA,NA,NA,11
"1545","wm",40,FALSE,32,"yellow","green",452,"green",0,FALSE,TRUE,"green",NA,788,0,FALSE,NA,NA,NA,11
"1546","wm",39,FALSE,33,"red","red",455,"red",0,TRUE,TRUE,"green",NA,839,0,FALSE,NA,NA,NA,11
"1547","wm",38,FALSE,34,"green","yellow",0,"green",298,FALSE,FALSE,"yellow",NA,760,0,FALSE,NA,NA,NA,11
"1548","wm",37,FALSE,35,"green","yellow",0,"yellow",342,FALSE,FALSE,"yellow",NA,691,0,FALSE,NA,NA,NA,11
"1549","wm",36,FALSE,36,"blue","red",0,"blue",175,FALSE,FALSE,"blue",NA,741,0,TRUE,NA,NA,NA,11
"1550","wm",35,FALSE,37,"green","green",0,"green",17,TRUE,FALSE,"red",NA,632,0,FALSE,NA,NA,NA,11
"1551","wm",34,FALSE,38,"blue","blue",481,"green",0,TRUE,FALSE,"blue",NA,929,0,TRUE,NA,NA,NA,11
"1552","wm",33,FALSE,39,"red","red",350,"red",0,TRUE,TRUE,"blue",NA,637,0,FALSE,NA,NA,NA,11
"1553","wm",32,FALSE,40,"blue","yellow",0,"green",26,FALSE,FALSE,"yellow",NA,559,0,FALSE,NA,NA,NA,11
"1554","wm",31,FALSE,41,"green","green",0,"green",148,TRUE,FALSE,"green",NA,658,0,TRUE,NA,NA,NA,11
"1555","wm",30,FALSE,42,"green","green",0,"green",29,TRUE,FALSE,"green",NA,1363,0,TRUE,NA,NA,NA,11
"1556","wm",29,FALSE,43,"blue","yellow",0,"yellow",368,FALSE,FALSE,"yellow",NA,734,0,FALSE,NA,NA,NA,11
"1557","wm",28,FALSE,44,"red","red",290,"red",0,TRUE,TRUE,"blue",NA,1186,0,FALSE,NA,NA,NA,11
"1558","wm",27,FALSE,45,"red","blue",436,"green",0,FALSE,FALSE,"red",NA,1308,0,TRUE,NA,NA,NA,11
"1559","wm",26,FALSE,46,"yellow","blue",464,"yellow",0,FALSE,FALSE,"blue",NA,1664,0,FALSE,NA,NA,NA,11
"1560","wm",25,FALSE,47,"red","red",0,"blue",125,TRUE,FALSE,"red",NA,683,0,TRUE,NA,NA,NA,11
"1561","wm",24,FALSE,48,"yellow","yellow",381,"yellow",0,TRUE,TRUE,"yellow",NA,475,0,TRUE,NA,NA,NA,11
"1562","wm",23,FALSE,49,"green","blue",0,"red",128,FALSE,FALSE,"green",NA,38,0,TRUE,NA,NA,NA,11
"1563","wm",22,FALSE,50,"yellow","green",465,"green",0,FALSE,TRUE,"green",NA,585,0,FALSE,NA,NA,NA,11
"1564","wm",21,FALSE,51,"blue","blue",333,"blue",0,TRUE,TRUE,"red",NA,828,0,FALSE,NA,NA,NA,11
"1565","wm",20,FALSE,52,"blue","green",400,"green",0,FALSE,TRUE,"green",NA,863,0,FALSE,NA,NA,NA,11
"1566","wm",19,FALSE,53,"yellow","yellow",322,"yellow",0,TRUE,TRUE,"red",NA,680,0,FALSE,NA,NA,NA,11
"1567","wm",18,FALSE,54,"red","yellow",414,"green",0,FALSE,FALSE,"yellow",NA,909,0,FALSE,NA,NA,NA,11
"1568","wm",17,FALSE,55,"yellow","red",0,"red",145,FALSE,FALSE,"yellow",NA,1775,0,TRUE,NA,NA,NA,11
"1569","wm",16,FALSE,56,"yellow","yellow",466,"yellow",0,TRUE,TRUE,"red",NA,657,0,FALSE,NA,NA,NA,11
"1570","wm",15,FALSE,57,"yellow","blue",461,"red",0,FALSE,FALSE,"blue",NA,939,0,FALSE,NA,NA,NA,11
"1571","wm",14,FALSE,58,"red","yellow",0,"yellow",32,FALSE,FALSE,"yellow",NA,526,0,FALSE,NA,NA,NA,11
"1572","wm",13,FALSE,59,"blue","blue",0,"red",25,TRUE,FALSE,"blue",NA,599,0,TRUE,NA,NA,NA,11
"1573","wm",12,FALSE,60,"blue","blue",474,"red",0,TRUE,FALSE,"red",NA,721,0,FALSE,NA,NA,NA,11
"1574","wm",11,FALSE,61,"green","red",0,"red",5,FALSE,FALSE,"green",NA,850,0,TRUE,NA,NA,NA,11
"1575","wm",10,FALSE,62,"blue","green",445,"red",0,FALSE,FALSE,"green",NA,597,0,FALSE,NA,NA,NA,11
"1576","wm",9,FALSE,63,"yellow","green",337,"green",0,FALSE,TRUE,"green",NA,535,0,FALSE,NA,NA,NA,11
"1577","wm",8,FALSE,64,"blue","red",490,"red",0,FALSE,TRUE,"blue",NA,914,0,TRUE,NA,NA,NA,11
"1578","wm",7,FALSE,65,"green","green",325,"green",0,TRUE,TRUE,"red",NA,718,0,FALSE,NA,NA,NA,11
"1579","wm",6,FALSE,66,"green","green",0,"green",43,TRUE,FALSE,"blue",NA,930,0,FALSE,NA,NA,NA,11
"1580","wm",5,FALSE,67,"blue","yellow",461,"green",0,FALSE,FALSE,"yellow",NA,1036,0,FALSE,NA,NA,NA,11
"1581","wm",4,FALSE,68,"red","red",407,"red",0,TRUE,TRUE,"green",NA,894,0,FALSE,NA,NA,NA,11
"1582","wm",3,FALSE,69,"blue","blue",378,"red",0,TRUE,FALSE,"blue",NA,489,0,TRUE,NA,NA,NA,11
"1583","wm",2,FALSE,70,"green","yellow",0,"red",69,FALSE,FALSE,"yellow",NA,2508,0,FALSE,NA,NA,NA,11
"1584","wm",1,FALSE,71,"green","red",0,"red",105,FALSE,FALSE,"green",NA,870,0,TRUE,NA,NA,NA,11
"1585","wm",12,TRUE,0,"green","green",0,"NA",0,TRUE,FALSE,"green",NA,1099,0,TRUE,NA,NA,NA,12
"1586","wm",11,TRUE,1,"blue","yellow",0,"NA",0,FALSE,FALSE,"red","NA",0,0,FALSE,FALSE,NA,NA,12
"1587","wm",10,TRUE,2,"yellow","red",0,"NA",0,FALSE,FALSE,"blue","NA",0,0,FALSE,FALSE,NA,NA,12
"1588","wm",9,TRUE,3,"red","yellow",0,"NA",0,FALSE,FALSE,"yellow","same",2142,0,FALSE,FALSE,NA,NA,12
"1589","wm",8,TRUE,4,"red","blue",0,"NA",0,FALSE,FALSE,"red","diff",1599,0,TRUE,FALSE,NA,NA,12
"1590","wm",7,TRUE,5,"blue","blue",0,"NA",0,TRUE,FALSE,"red","diff",2719,0,FALSE,TRUE,NA,NA,12
"1591","wm",6,TRUE,6,"green","green",383,"red",0,TRUE,FALSE,"red","diff",1589,0,FALSE,TRUE,NA,NA,12
"1592","wm",5,TRUE,7,"yellow","blue",418,NA,0,FALSE,NA,"blue","diff",1743,0,FALSE,TRUE,NA,NA,12
"1593","wm",4,TRUE,8,"red","green",410,"red",0,FALSE,FALSE,"green","diff",1528,0,FALSE,TRUE,NA,NA,12
"1594","wm",3,TRUE,9,"blue","red",387,NA,0,FALSE,NA,"green","diff",2074,0,FALSE,TRUE,NA,NA,12
"1595","wm",2,TRUE,10,"green","blue",0,"NA",0,FALSE,FALSE,"green","same",1820,0,TRUE,TRUE,NA,NA,12
"1596","wm",1,TRUE,11,"yellow","red",486,"blue",0,FALSE,FALSE,"green","diff",1924,0,FALSE,TRUE,NA,NA,12
"1597","wm",72,FALSE,0,"blue","green",0,"blue",69,FALSE,FALSE,"green","NA",0,0,FALSE,FALSE,NA,NA,12
"1598","wm",71,FALSE,1,"yellow","yellow",0,"yellow",132,TRUE,FALSE,"red","NA",0,0,FALSE,FALSE,NA,NA,12
"1599","wm",70,FALSE,2,"blue","red",342,NA,0,FALSE,NA,"blue","same",1397,0,TRUE,TRUE,NA,NA,12
"1600","wm",69,FALSE,3,"red","yellow",0,"yellow",389,FALSE,FALSE,"yellow","diff",1442,0,FALSE,TRUE,NA,NA,12
"1601","wm",68,FALSE,4,"blue","blue",0,NA,347,TRUE,FALSE,"red","diff",1505,0,FALSE,TRUE,NA,NA,12
"1602","wm",67,FALSE,5,"red","blue",411,NA,0,FALSE,NA,"red","diff",1396,0,TRUE,FALSE,NA,NA,12
"1603","wm",66,FALSE,6,"red","green",0,"blue",428,FALSE,FALSE,"red","diff",1706,0,TRUE,FALSE,NA,NA,12
"1604","wm",65,FALSE,7,"blue","blue",0,"yellow",119,TRUE,FALSE,"blue","same",1742,0,TRUE,TRUE,NA,NA,12
"1605","wm",64,FALSE,8,"yellow","green",0,"blue",389,FALSE,FALSE,"green","diff",1835,0,FALSE,TRUE,NA,NA,12
"1606","wm",63,FALSE,9,"green","red",426,"yellow",0,FALSE,FALSE,"green","same",1585,0,TRUE,TRUE,NA,NA,12
"1607","wm",62,FALSE,10,"green","blue",0,"red",344,FALSE,FALSE,"green","same",1446,0,TRUE,TRUE,NA,NA,12
"1608","wm",61,FALSE,11,"green","red",0,"red",223,FALSE,FALSE,"green","same",1372,0,TRUE,TRUE,NA,NA,12
"1609","wm",60,FALSE,12,"blue","red",0,"red",136,FALSE,FALSE,"blue","same",1182,0,TRUE,TRUE,NA,NA,12
"1610","wm",59,FALSE,13,"red","red",0,"blue",186,TRUE,FALSE,"green","diff",1439,0,FALSE,TRUE,NA,NA,12
"1611","wm",58,FALSE,14,"yellow","red",0,"red",155,FALSE,FALSE,"yellow","same",1785,0,TRUE,TRUE,NA,NA,12
"1612","wm",57,FALSE,15,"blue","yellow",0,"blue",151,FALSE,FALSE,"yellow","diff",2187,0,FALSE,TRUE,NA,NA,12
"1613","wm",56,FALSE,16,"red","red",0,"red",143,TRUE,FALSE,"blue","diff",1542,0,FALSE,TRUE,NA,NA,12
"1614","wm",55,FALSE,17,"yellow","blue",0,"green",244,FALSE,FALSE,"blue","diff",1793,0,FALSE,TRUE,NA,NA,12
"1615","wm",54,FALSE,18,"yellow","yellow",0,"blue",338,TRUE,FALSE,"yellow","same",1568,0,TRUE,TRUE,NA,NA,12
"1616","wm",53,FALSE,19,"red","green",0,"green",240,FALSE,FALSE,"red","diff",1301,0,TRUE,FALSE,NA,NA,12
"1617","wm",52,FALSE,20,"blue","blue",0,"green",266,TRUE,FALSE,"blue","diff",2640,0,TRUE,FALSE,NA,NA,12
"1618","wm",51,FALSE,21,"yellow","yellow",0,"NA",0,TRUE,FALSE,"red",NA,155,0,FALSE,NA,NA,NA,12
"1619","wm",50,FALSE,22,"yellow","yellow",0,"NA",0,TRUE,FALSE,"red",NA,59,0,FALSE,NA,NA,NA,12
"1620","wm",49,FALSE,23,"red","red",0,"green",383,TRUE,FALSE,"red","same",1876,0,TRUE,TRUE,NA,NA,12
"1621","wm",48,FALSE,24,"blue","blue",428,"blue",0,TRUE,TRUE,"blue","same",1458,0,TRUE,TRUE,NA,NA,12
"1622","wm",47,FALSE,25,"green","green",417,"green",0,TRUE,TRUE,"red","diff",1120,0,FALSE,TRUE,NA,NA,12
"1623","wm",46,FALSE,26,"green","blue",0,"blue",825,FALSE,FALSE,"green","same",2054,0,TRUE,TRUE,NA,NA,12
"1624","wm",45,FALSE,27,"red","red",0,"red",630,TRUE,FALSE,"red","same",1796,0,TRUE,TRUE,NA,NA,12
"1625","wm",44,FALSE,28,"green","green",0,"green",377,TRUE,FALSE,"green","same",1422,0,TRUE,TRUE,NA,NA,12
"1626","wm",43,FALSE,29,"red","yellow",0,"yellow",864,FALSE,FALSE,"yellow","diff",2589,0,FALSE,TRUE,NA,NA,12
"1627","wm",42,FALSE,30,"green","green",0,"green",99,TRUE,FALSE,"green","same",1561,0,TRUE,TRUE,NA,NA,12
"1628","wm",41,FALSE,31,"blue","blue",429,"blue",0,TRUE,TRUE,"blue","same",1277,0,TRUE,TRUE,NA,NA,12
"1629","wm",40,FALSE,32,"blue","yellow",0,"green",422,FALSE,FALSE,"yellow","diff",2819,0,FALSE,TRUE,NA,NA,12
"1630","wm",39,FALSE,33,"red","blue",0,"blue",520,FALSE,FALSE,"red","same",1582,0,TRUE,TRUE,NA,NA,12
"1631","wm",38,FALSE,34,"green","green",0,"green",26,TRUE,FALSE,"blue","diff",1433,0,FALSE,TRUE,NA,NA,12
"1632","wm",37,FALSE,35,"green","yellow",0,"yellow",511,FALSE,FALSE,"yellow","diff",1468,0,FALSE,TRUE,NA,NA,12
"1633","wm",36,FALSE,36,"green","blue",0,"NA",0,FALSE,FALSE,"green",NA,17,0,TRUE,NA,NA,NA,12
"1634","wm",35,FALSE,37,"red","green",0,"green",294,FALSE,FALSE,"red","same",1844,0,TRUE,TRUE,NA,NA,12
"1635","wm",34,FALSE,38,"blue","green",0,"green",179,FALSE,FALSE,"green","diff",2072,0,FALSE,TRUE,NA,NA,12
"1636","wm",33,FALSE,39,"blue","red",0,"red",454,FALSE,FALSE,"blue","diff",0,322,TRUE,FALSE,NA,NA,12
"1637","wm",32,FALSE,40,"green","red",0,"red",737,FALSE,FALSE,"green","same",1599,0,TRUE,TRUE,NA,NA,12
"1638","wm",31,FALSE,41,"yellow","yellow",339,"yellow",0,TRUE,TRUE,"yellow","same",1001,0,TRUE,TRUE,NA,NA,12
"1639","wm",30,FALSE,42,"blue","blue",0,"blue",167,TRUE,FALSE,"red","diff",2580,0,FALSE,TRUE,NA,NA,12
"1640","wm",29,FALSE,43,"green","yellow",0,"yellow",897,FALSE,FALSE,"yellow","diff",1687,0,FALSE,TRUE,NA,NA,12
"1641","wm",28,FALSE,44,"yellow","yellow",0,"green",199,TRUE,FALSE,"yellow","same",1772,0,TRUE,TRUE,NA,NA,12
"1642","wm",27,FALSE,45,"yellow","green",0,"green",57,FALSE,FALSE,"green","diff",2032,0,FALSE,TRUE,NA,NA,12
"1643","wm",26,FALSE,46,"yellow","green",0,"blue",309,FALSE,FALSE,"green","diff",1370,0,FALSE,TRUE,NA,NA,12
"1644","wm",25,FALSE,47,"red","red",446,"red",0,TRUE,TRUE,"blue","diff",1740,0,FALSE,TRUE,NA,NA,12
"1645","wm",24,FALSE,48,"blue","green",0,"blue",284,FALSE,FALSE,"green","diff",1825,0,FALSE,TRUE,NA,NA,12
"1646","wm",23,FALSE,49,"red","red",0,"red",326,TRUE,FALSE,"blue","diff",1339,0,FALSE,TRUE,NA,NA,12
"1647","wm",22,FALSE,50,"yellow","yellow",472,"yellow",0,TRUE,TRUE,"yellow","same",1496,0,TRUE,TRUE,NA,NA,12
"1648","wm",21,FALSE,51,"red","blue",0,"NA",0,FALSE,FALSE,"red",NA,75,0,TRUE,NA,NA,NA,12
"1649","wm",20,FALSE,52,"yellow","yellow",0,"blue",643,TRUE,FALSE,"yellow","same",1320,0,TRUE,TRUE,NA,NA,12
"1650","wm",19,FALSE,53,"green","yellow",0,"blue",501,FALSE,FALSE,"yellow","diff",1563,0,FALSE,TRUE,NA,NA,12
"1651","wm",18,FALSE,54,"yellow","red",0,"red",168,FALSE,FALSE,"yellow","same",1325,0,TRUE,TRUE,NA,NA,12
"1652","wm",17,FALSE,55,"red","yellow",0,"green",546,FALSE,FALSE,"yellow","diff",1609,0,FALSE,TRUE,NA,NA,12
"1653","wm",16,FALSE,56,"yellow","blue",0,"green",520,FALSE,FALSE,"blue","diff",1686,0,FALSE,TRUE,NA,NA,12
"1654","wm",15,FALSE,57,"blue","blue",0,"blue",2,TRUE,FALSE,"red","diff",1399,0,FALSE,TRUE,NA,NA,12
"1655","wm",14,FALSE,58,"green","green",0,"green",61,TRUE,FALSE,"red","diff",1298,0,FALSE,TRUE,NA,NA,12
"1656","wm",13,FALSE,59,"green","green",0,"green",72,TRUE,FALSE,"green","same",1469,0,TRUE,TRUE,NA,NA,12
"1657","wm",12,FALSE,60,"blue","blue",331,"blue",0,TRUE,TRUE,"blue","same",1796,0,TRUE,TRUE,NA,NA,12
"1658","wm",11,FALSE,61,"red","red",377,"red",0,TRUE,TRUE,"red","same",857,0,TRUE,TRUE,NA,NA,12
"1659","wm",10,FALSE,62,"green","green",396,"green",0,TRUE,TRUE,"red","diff",1515,0,FALSE,TRUE,NA,NA,12
"1660","wm",9,FALSE,63,"blue","yellow",0,"yellow",567,FALSE,FALSE,"yellow","diff",1813,0,FALSE,TRUE,NA,NA,12
"1661","wm",8,FALSE,64,"yellow","red",0,"red",353,FALSE,FALSE,"yellow","diff",1206,0,TRUE,FALSE,NA,NA,12
"1662","wm",7,FALSE,65,"blue","blue",0,"green",699,TRUE,FALSE,"blue","same",1560,0,TRUE,TRUE,NA,NA,12
"1663","wm",6,FALSE,66,"yellow","yellow",0,"yellow",471,TRUE,FALSE,"yellow","same",1181,0,TRUE,TRUE,NA,NA,12
"1664","wm",5,FALSE,67,"red","red",0,"red",754,TRUE,FALSE,"green","diff",1832,0,FALSE,TRUE,NA,NA,12
"1665","wm",4,FALSE,68,"green","green",0,"green",68,TRUE,FALSE,"blue","diff",1099,0,FALSE,TRUE,NA,NA,12
"1666","wm",3,FALSE,69,"yellow","blue",0,"blue",518,FALSE,FALSE,"blue","diff",1164,0,FALSE,TRUE,NA,NA,12
"1667","wm",2,FALSE,70,"green","green",0,"NA",0,TRUE,FALSE,"blue",NA,72,0,FALSE,NA,NA,NA,12
"1668","wm",1,FALSE,71,"red","red",403,"red",0,TRUE,TRUE,"green","diff",988,0,FALSE,TRUE,NA,NA,12
"1669","classic",12,TRUE,0,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","yellow",12
"1670","classic",11,TRUE,1,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","red",12
"1671","classic",10,TRUE,2,NA,NA,299,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"red","red",12
"1672","classic",9,TRUE,3,NA,NA,0,"NA",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","blue",12
"1673","classic",8,TRUE,4,NA,NA,286,"blue",0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"blue","blue",12
"1674","classic",7,TRUE,5,NA,NA,364,"red",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"red","green",12
"1675","classic",6,TRUE,6,NA,NA,352,"yellow",0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"blue","red",12
"1676","classic",5,TRUE,7,NA,NA,300,"blue",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"green","green",12
"1677","classic",4,TRUE,8,NA,NA,369,"green",0,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"yellow","yellow",12
"1678","classic",3,TRUE,9,NA,NA,0,"green",982,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"green","blue",12
